1,2,3,4,5,6,7
-918390.1928,4116.0794,-19823.3352,-2114.0159,282.7198,-0.34751,l
-898246.3559,17961.2284,33563.5351,-7020.0902,279.9506,-1.3248,l
-727056.7585,22465.7354,56393.1643,-5070.1724,559.5879,-0.1143,l
105050.3357,44695.5465,99365.0812,-1823.3672,4172.9305,-0.057036,l
69770.6253,5390.9214,42081.499,-2392.7006,7853.5112,-0.073542,l
35685.0009,-7123.8931,9142.2884,-2106.4872,-919.0091,0.14633,l
-706.7763,-5591.1207,12057.3629,349.8469,-1833.2893,-0.23852,l
-27576.7582,3950.2808,37056.2992,2709.216,-572.6925,-0.64009,l
-347036.7742,-4011.4666,-7420.8419,292.3035,1252.5419,-0.036548,l
-937412.7044,-4314.4953,-65563.3605,2542.1882,325.0036,-0.50957,l
-912396.328,1932.5756,-29286.7545,2178.0193,342.7512,-1.3733,l
-737774.4112,33179.4558,83615.5309,-2279.071,3816.9606,-0.092285,l
-497452.4087,106634.482,208987.0496,-3393.2761,3126.7918,0.0019276,l
17049.0854,-15233.2002,-31549.9031,-3475.0821,40.5531,-0.080453,l
-15377.1952,-5776.4088,10211.9535,-1457.8642,866.9391,0.14753,l
-303782.7061,13761.9574,51244.8357,686.7196,2325.2802,0.023575,l
-990558.051,2283.1003,-34538.8026,2178.9204,-434.1892,-0.065272,l
-1008981.638,25740.2763,51326.4752,1436.6354,2724.3193,-1.4061,l
-888106.3879,16154.2764,28009.4711,-3232.9326,2721.4769,-0.45363,l
100687.235,-3885.9433,22211.0079,-1647.6228,-1571.4648,-0.17534,l
60687.7455,-6454.2625,12825.3667,-2047.7972,-1093.4556,-0.57298,l
40088.6318,-11284.5691,-6146.684,-2205.0686,-2057.0064,0.14721,l
17501.678,-9876.2975,-2156.4023,-1832.808,-1349.9673,0.65163,l
-30856.7206,-4268.5164,14506.8028,634.5328,-1856.0036,0.028104,l
-420290.0396,-7798.8899,-31790.9491,-325.9557,-1019.5514,-0.022835,l
-458579.2894,4644.518,17262.3538,-1353.8574,-1583.7565,0.086089,l
3683.2265,4575.564,38790.1491,-3242.8781,7647.1547,-0.075954,l
-66034.3997,25128.0694,78814.1161,-1789.0487,385.1433,-0.071404,l
-131530.4794,29244.4519,86296.1061,955.9791,663.1768,-0.168,l
-192616.8622,4281.9252,30988.9361,1670.7319,1277.4979,-0.03158,l
-246755.384,8342.8565,39478.9465,1102.3013,2886.3276,-0.26843,l
390626.4918,1085216.091,-671792.3057,1351.6109,-3921.0059,0.16795,l
-502910.9578,-2671.5685,-14395.2751,-1217.0657,-471.0818,-0.018178,l
-819732.1853,-6709.7065,-69605.4295,3479.2328,6615.0842,-0.13598,l
-823757.5777,17248.4109,35962.805,3358.9558,-744.4755,-1.7074,l
-680936.7954,15315.1477,38206.937,2296.6916,-1580.0055,-0.23565,l
-448394.708,9090.3998,32101.5355,-506.7634,-1683.3014,0.02153,l
99015.3123,-4726.0731,19779.0961,-1690.7249,-314.3753,-0.014378,l
29622.7021,-4801.6991,16006.7404,-2291.1373,425.6478,-0.19995,l
-36581.8709,-12767.1335,-20963.1094,-82.3057,-63.0064,0.034562,l
-97914.1173,-11093.5512,-17899.2326,2385.6561,-161.1233,-0.20006,l
-153676.9933,-3812.2602,8141.9193,2058.1727,-762.5037,0.0038783,l
-122972.6981,661.9653,24307.4085,1046.4236,-968.828,-0.19419,l
-184933.3899,-4370.5213,3985.8658,1838.4483,-1185.4372,-0.011141,l
-916816.6557,-9633.1193,-104338.9687,2700.5109,2588.4154,-0.072605,l
-904985.8312,16793.9495,28901.5816,2168.0023,4800.7923,-1.3813,l
-736261.9716,70073.7617,159790.2675,-819.9224,3568.0159,-0.097002,l
-494830.6149,120713.8161,226340.9473,-1983.3354,598.8065,0.020321,l
127785.2701,-17564.9993,-48652.5134,-1565.9044,217.3044,-0.11079,l
81437.4473,-14321.5389,-17814.6566,-1902.1564,-95.0471,0.11196,l
32103.5657,-1893.0399,24436.4304,-1376.1155,13.4787,0.10147,l
-19909.9416,-5629.5298,10640.0405,1014.0862,-739.5129,-0.23425,l
-66924.4588,-7113.9258,2162.9002,2578.6969,-372.8749,-0.0021009,l
-264558.9457,-11418.1324,-37182.3419,1068.9713,562.1804,-0.0047733,l
-624267.5497,4531.4261,5562.0723,5705.8502,-1503.8158,-0.20993,l
-892800.9072,4887.1232,-14353.2566,2709.3319,911.1352,-1.417,l
-771644.1547,25544.2139,62927.277,-1580.8464,-215.0199,-0.3983,l
-536992.5168,24025.1303,68573.201,-3125.3282,-1170.3722,0.047013,l
-314282.8224,13110.0086,49513.6044,-5191.0123,-1937.8694,-0.0089706,l
75795.6599,-9007.1017,5459.1958,-2820.7086,-2048.4558,-0.087294,l
9297.1189,-7966.3489,4664.6456,-754.6768,-2266.4644,-0.014012,l
-52919.21,-5503.1055,9128.1672,2761.9104,-1999.4691,-0.25581,l
-108249.0647,-4347.9843,9467.6496,2410.6647,-2077.9572,-0.22237,l
-142653.8893,3672.8239,31612.0192,1907.2656,1424.1187,-0.9749,l
-391137.2021,3227.1786,16662.929,-48.0736,-154.36,-0.019947,l
-692019.8804,14434.5093,34820.0017,-4495.8546,-1769.7022,-0.079592,l
-864911.5396,-1972.125,-44256.1213,2781.139,-922.9488,-1.3524,l
-730978.5635,-2980.9722,-36557.696,-1102.4842,-1187.5166,-0.44641,l
-504660.2623,-429.8074,-4913.3911,-2795.764,-1314.8635,0.046755,l
-286799.982,1013.6343,16082.0962,-1647.4604,-2198.3504,0.0068264,l
168511.5732,-13790.9525,-6457.8432,-1175.8606,-1099.4043,0.12603,l
111673.7397,-9642.5311,5602.2142,-1531.5301,-1636.9905,0.016409,l
51859.3418,-4173.5135,19220.8378,-1135.0965,-1644.0766,-0.040442,l
-5900.6652,-632.4436,26321.5572,1111.9406,-1465.3296,-0.3201,l
-46195.7277,-3252.6359,16764.4405,2688.1259,-1466.8336,-0.7681,l
-919832.9612,-1558.2457,-47544.4079,2898.4084,-117.9948,-0.023879,l
-968020.8951,5779.3216,-16656.2134,2289.2419,285.9208,-0.27182,l
-920581.9927,14677.3184,21371.9784,-1442.9858,-1205.1738,-0.95059,l
227980.1177,-17826.1812,-31517.8267,-1019.5304,1422.5271,0.090575,l
206397.4193,-11954.7636,3674.8382,-1025.6851,-181.0297,-0.072586,l
186804.2602,-12435.1903,526.2614,-1139.547,-136.502,-0.18166,l
169941.4798,-11559.7945,2433.4858,-1298.6301,935.6394,-0.018541,l
150745.0139,-1290.2348,30018.2894,-1335.2781,-232.3577,0.50251,l
120271.8671,-8168.9195,10691.8803,-1612.7222,888.0553,0.26908,l
72958.545,6523.7465,44671.1073,-2268.775,4803.1042,-0.031151,l
-496994.1134,-12484.4531,-74501.3471,-2468.4055,850.4773,-0.12613,l
-759140.1632,1138.6716,-19499.2449,4398.6169,1105.8554,-0.026735,l
-968799.2612,7076.3143,-11250.2357,2278.4163,675.8667,-0.23044,l
-950013.4048,11655.4251,8564.6096,1982.7465,-1655.9687,-1.4104,l
-768754.8324,-2916.7056,-40358.012,-3605.7101,1141.9472,-0.086431,l
-517377.5975,-13862.6087,-94741.9446,-4740.7041,1905.0632,0.00028254,l
18192.7653,-9051.8686,1170.4913,-1862.6457,-1523.0939,-0.15771,l
-51488.3324,686.0779,27624.0726,252.9125,1045.857,-0.032375,l
-113950.4035,11781.3987,52689.0496,2369.598,-837.0782,-0.16566,l
-164717.0959,4543.4788,33211.8302,1943.7171,-839.5503,-0.31437,l
-448569.3587,9852.9083,34057.2899,-958.6638,1472.2538,0.0098446,l
-711229.8583,10094.0586,19111.6735,4819.0917,1724.7202,-0.018336,l
-839646.2855,-11124.8868,-109895.1127,3259.2535,4461.8604,-0.80039,l
-828028.7723,19193.5454,40926.8262,2780.7876,7206.6479,-1.4912,l
-688020.019,71709.8796,162654.942,-371.1331,262.4447,-0.32205,l
-463475.8387,55978.1844,134229.7636,-2075.3476,351.0501,0.00056095,l
215109.4618,-17164.6583,-23532.0419,-1068.7383,2041.8808,0.11102,l
155988.3955,-5211.1101,20862.6782,-1281.5191,126.3516,0.0057891,l
91576.8664,-453.4708,30447.5149,-1648.0705,-1919.954,-0.055476,l
25970.8743,-4059.6469,18142.1899,-1498.9034,-688.4903,-0.094322,l
-40040.121,-4797.3828,12232.4726,802.7365,-1596.7354,-0.043083,l
-101094.5094,889.9492,26037.7569,2420.7602,-586.0675,-0.15777,l
-486506.8612,-12566.2281,-73601.757,-1101.4588,221.9252,-0.019669,l
-774705.007,41282.2338,101677.3928,4216.5442,3694.0992,0.11792,l
-828229.073,5959.4348,-4518.5559,3809.1155,4.2254,-0.039644,l
-856040.1259,6599.6144,-4005.2154,3260.8528,-1015.3628,-0.41613,l
-766710.9954,7964.9632,7891.3571,-192.1469,-791.841,-0.69623,l
-554430.5008,19906.5302,57113.912,-2365.9263,1829.8901,0.058125,l
63002.9206,9240.9219,50214.6835,-1997.8045,211.471,-0.032279,l
-5747.8279,-5470.2369,11590.3218,-1984.0725,2963.4334,-0.1324,l
-70857.7295,-15776.7526,-48788.1282,444.3217,279.8711,-0.071221,l
-132727.8107,-6578.3372,-1132.8073,2010.9346,2829.3153,-0.083474,l
-182778.3243,16863.5809,62231.679,1820.2288,-1026.0206,-0.49774,l
-280750.8708,779.2441,15600.0892,1045.0818,-1132.9184,-0.012618,l
-638184.1431,13263.4953,34236.5907,479.2098,-1058.241,0.094017,l
-931484.4308,-594.2211,-43594.4038,2643.3502,83.3286,-0.29819,l
-905108.2394,7134.0167,-5708.6826,1579.9277,-1040.1955,-1.2754,l
-724966.3554,7539.0772,9389.8698,-3395.4592,-1743.3779,-0.056647,l
-482986.7473,10832.6697,35243.839,-8959.0352,-470.8237,-0.0042453,l
146770.4278,-9764.319,7438.4295,-1734.6396,-1575.1892,-0.021224,l
81482.9661,-4659.1331,19243.3669,-427.8218,-1156.8063,-0.063192,l
20930.6954,-4494.571,16748.7011,2412.0887,-1875.7837,-0.27476,l
-33294.5432,-4039.0833,15134.7089,2907.3733,-2062.2215,0.0045286,l
-81953.2855,-4065.9569,12123.6956,2612.5207,-2170.9541,-0.061514,l
-615743.1384,20294.0071,55670.6881,3252.1315,371.9565,-0.23729,l
-885300.2332,-1715.4873,-46083.1181,2835.1927,5638.5243,-0.40726,l
-884025.0996,45977.8091,109342.4413,2587.092,4077.1005,-1.8156,l
-748502.3953,36828.2624,92183.0019,-1906.4521,1921.3457,-0.33247,l
-514385.076,3641.326,9705.2384,-7061.4338,289.1338,0.020195,l
99900.218,9583.4697,50788.2731,-1878.5246,3475.7834,-0.038354,l
48912.9946,-12786.5566,-12645.7527,-2691.5961,-423.8671,0.054183,l
-7119.5234,-8467.5223,1486.4067,-630.0434,-1145.2045,-0.02473,l
-55909.0889,-6323.5271,5821.5861,2395.7012,-165.4817,-0.47392,l
-94810.0206,-2786.5564,15410.8141,2436.0276,-1466.9827,-0.070023,l
-457838.0531,21477.1196,65040.8878,-684.896,-349.6971,0.020631,l
-734940.4863,18601.7911,45012.0399,4700.1642,344.9914,-0.019316,l
-916425.2062,-5215.7075,-69068.4798,2774.4871,499.7008,-0.36408,l
-906214.9252,491.0375,-35851.9336,2324.9455,1095.3159,-1.3975,l
-750392.8377,3095.7694,-10168.0518,3279.2387,247.7451,-0.32876,l
-505863.9522,-8784.3573,-46763.2185,-3408.8514,-320.787,0.077859,l
140676.9673,-13683.5334,-87875.0229,-1453.7386,444.8221,-0.1156,l
75151.4029,-16553.2623,-38433.0409,-2203.4257,5002.9778,0.041482,l
12132.3847,16805.8081,63858.86,-1289.9333,2594.5162,-0.07913,l
-46315.2795,1396.7014,29391.556,883.6211,5044.5322,-0.30103,l
-89960.2055,-15928.6081,-53828.582,2309.1573,635.3097,-0.24448,l
-418549.5672,-12645.4009,-65807.4827,-485.6491,2147.93,-0.038458,l
-691040.502,-250.7477,-19906.1214,4992.4021,1279.7368,-0.038815,l
-920874.8644,-1934.6053,-50515.1379,2314.6248,3763.6747,-0.95464,l
-837812.4004,26785.5131,63204.5073,-1481.053,727.6199,-0.76693,l
-629281.6798,9731.2208,23114.5186,-3677.8971,1171.0346,-0.0051898,l
-394252.9489,-8518.839,-33724.2101,-1325.5247,1550.9924,0.0021363,l
153363.3216,-5839.1739,19246.8972,-1234.8491,-1158.9461,-0.032055,l
84800.9755,-8593.9948,7473.846,-1727.0528,-1952.6204,-0.067795,l
19982.0711,-9958.9844,-2164.0967,-1084.0622,-2107.8016,-0.044879,l
-42615.9213,-7655.4367,1903.6432,1157.2042,-515.9825,-0.17356,l
-95033.2157,1117.1904,26960.6864,2408.2494,-544.0182,-0.4526,l
-394972.9248,13087.0661,45918.6816,-115.6273,809.5339,-0.021646,l
-803417.2352,27378.3711,66357.0468,3953.2374,1854.2955,-0.21332,l
-809183.5057,9532.6989,10284.7048,3358.8262,2389.6548,-1.7019,l
-671746.0653,-8358.8085,-62526.1616,3992.2357,257.8546,-0.34897,l
-439517.136,-13891.6307,-81936.3083,95.4715,1043.6678,0.074078,l
142989.9016,-9990.859,6434.0277,-1327.9152,-1523.2571,0.068363,l
88876.6657,-6822.5623,13259.5044,-1766.7754,-753.1748,0.1173,l
25635.0331,-11842.53,-10095.3753,-2496.6445,-878.8713,-0.1511,l
-40307.7926,-9594.1516,-5751.4332,-334.1214,-278.2915,0.061603,l
-103296.532,3352.9648,32569.6434,2337.3156,716.088,-0.24666,l
-435448.4726,-6891.3552,-28582.7831,-524.2727,-173.884,-0.030393,l
-734916.2898,1579.2699,-15314.4611,-2624.9372,-644.5585,0.10573,l
470028.9851,-18696.781,-3263.6777,-3703.3282,258.0431,0.05418,l
436165.4102,-13823.5954,8822.0361,-3484.193,-512.4978,0.062452,l
389464.4244,-9502.425,16584.9926,-3549.4419,-939.7065,0.0011549,l
333074.3494,-12332.7669,9644.5925,-2946.1518,-1135.3373,-0.023631,l
269122.7805,-17297.8911,-16917.6552,-1568.7683,342.7494,-0.1119,l
1972.6503,-9670.0757,-2471.4033,-2513.0623,-1793.987,-0.057427,l
-53328.2072,-9128.064,-4681.0378,-3164.7879,-1777.9948,-0.78334,l
-48191.8898,-10479.298,-10175.1785,-3403.3745,-1884.9795,-0.90949,l
304619.9049,406.5505,33564.9765,-746.3445,2495.752,-0.10806,l
271130.2332,-5656.6113,22751.9095,-976.9941,5116.6869,0.059126,l
235199.0592,-16118.9017,-12092.2554,-802.3443,-1253.0142,-0.0042267,l
190900.8591,-7334.0564,16837.789,-1021.6705,-733.5112,0.2309,l
134102.3553,-1720.5078,28759.7299,-1308.0956,-2004.7351,-0.0059937,l
70459.3712,-3471.3896,22002.7124,-2025.5355,-1389.311,-0.13271,l
8252.4104,-7226.71,7152.8057,90.7814,-1774.0034,-0.092407,l
-274680.4384,-5834.9413,-8925.7227,1065.2669,-801.0593,-0.010311,l
-811115.7913,-7630.2546,-74484.2506,3737.5112,3985.7765,0.066317,l
-863130.7879,23343.5867,52293.8662,3517.957,15.9198,-0.07486,l
-886465.7437,11694.5298,12840.223,2801.8948,1475.5384,-1.283,l
-766088.2619,-6356.3021,-59623.5627,1082.2721,-711.0271,-0.42445,l
318318.6349,-14295.0201,-53513.8915,-1221.1775,9874.4932,-0.17222,l
316909.534,8806.043,-106746.9705,-755.258,1571.9221,0.89289,l
304598.2217,-14114.8909,-56967.5185,-1119.6908,8208.5705,0.12853,l
287802.8523,-589.7941,32277.8383,-795.885,2540.6892,-0.16797,l
274073.5778,-7732.2881,18211.3869,-1032.5055,6093.8509,-0.016473,l
261827.147,-17470.0917,-20221.9551,-894.625,2081.8818,-0.021208,l
247983.837,1168.6323,35625.5975,-896.7476,2031.1489,-0.030357,l
234381.3591,9399.4204,48800.2223,-870.8211,747.1161,0.11273,l
214416.3602,-4090.6875,25420.1203,-885.8241,-1166.8812,0.5423,l
-429184.9777,-2643.3858,-8734.211,-652.0174,3771.3587,-0.011833,l
-726269.7321,5895.0022,2845.3081,-4919.5122,366.8349,-0.074153,l
-786715.641,21874.3635,51884.0661,3624.471,360.9799,-1.6257,l
205316.7126,-17208.8919,-25535.5698,-1160.3329,2190.4926,0.22156,l
170773.0478,-6354.3743,18485.6323,-1232.0083,153.2524,-0.18667,l
140323.2107,-13291.6989,-7004.9453,-1511.8657,1082.7699,-0.20859,l
115757.448,-14360.8852,-14938.8128,-1752.4069,2011.6735,-0.058453,l
92573.9886,13488.1414,57546.8018,-2045.0806,5159.1737,-0.068083,l
71331.0619,11310.6948,53794.0646,-2225.3469,4976.3333,0.014628,l
-217408.5341,-12517.4804,-39671.1593,1378.6691,2256.784,-0.0032905,l
-578806.6062,1239.8701,-3985.7784,-1830.9448,-984.1936,-0.1018,l
-624119.0865,-9955.6774,-69474.5717,4771.1004,3366.5737,-0.47513,l
121691.7109,-1409.6975,28793.0237,-1666.7528,1863.0787,-0.041452,l
99546.84,-10069.1111,2446.2683,-2005.3789,4557.7143,0.0017924,l
78331.4168,-14754.4555,-21305.8234,-2075.0098,1951.9313,-0.29964,l
-107827.4317,-7669.944,-3001.6147,2289.7789,-1375.8476,0.0017447,l
-418112.6963,-3176.5272,-9556.8532,-355.958,173.3348,-0.060531,l
-950982.5556,-5080.7407,-71736.4636,2592.5659,-763.2839,-0.053075,l
-995284.8277,13584.3165,11603.667,1811.0631,5128.3509,-0.43286,l
-1013657.432,43263.4727,98962.4945,1665.4149,1421.2499,-0.43932,l
195099.8921,12278.2644,54234.1085,2716.0611,-470.0128,-0.30342,l
152210.09,-9403.363,8092.4736,3066.1959,6429.8233,-0.049938,l
114584.9916,-17446.2062,-51362.1827,3182.0915,2752.1625,-0.022748,l
75711.7728,950.5397,32681.0971,2971.2755,5684.3974,-0.18018,l
42655.5451,9246.2669,49796.3334,2907.3158,4383.8203,-0.090447,l
20227.6962,-13645.8799,-19991.9892,2952.1888,-850.3571,-0.71695,l
-184069.5665,-5953.826,-2131.5935,1748.0712,-726.6042,-0.0036042,l
-423543.4275,18079.3455,57796.3988,-446.5488,219.3594,-0.0096413,l
-502501.6343,9914.3641,31491.3229,14335.2302,1061.6371,-0.045199,l
-531725.2811,13759.841,41372.0055,9187.9605,839.898,-0.1547,l
198070.6748,5178.4362,42510.253,-2050.63,7399.5344,-0.0063136,l
136257.7101,26311.8075,75601.7511,187.5698,1901.4381,-0.039343,l
80370.7357,4952.2606,41958.3078,3271.8136,127.5828,-0.35494,l
32937.7813,-9722.633,-529.6012,3081.234,483.1913,0.013683,l
-11534.8371,-12855.4845,-18690.1248,2941.3801,-950.9716,0.021445,l
-60043.1996,-3423.3686,15065.4954,2545.0043,2010.1443,0.0037021,l
-463958.4151,-1457.535,-6079.846,-833.738,289.9567,-0.016314,l
-740780.5453,7700.4382,8739.6031,4631.6762,127.0041,-0.033825,l
-242773.5764,-15166.2253,-67726.6903,7198.0041,1046.6214,-0.39808,l
-212391.8777,-7542.6674,-11615.4564,7411.5595,2361.4404,-0.47127,l
-147509.012,6943.0382,40127.7756,4979.258,345.846,-0.41882,l
152820.8723,19011.2004,65144.7102,3970.3949,975.1401,0.19058,l
117043.095,-10719.2524,1106.4632,3015.7174,6502.3141,-0.058017,l
77849.3814,-17289.495,-53035.0433,3086.2365,2897.0078,0.0058462,l
34891.7373,209.1397,29434.5465,2786.3053,6826.4047,-0.00070331,l
-8498.4478,29701.5904,85206.3346,2005.6883,2878.0906,-0.11084,l
-137662.9131,59339.3819,131267.7983,14736.1839,1608.8821,0.033588,l
-290163.3692,2364.9346,20392.1459,14874.1006,-1449.9968,-0.08349,l
-315866.8351,-5704.3947,-11867.3846,14719.7247,760.9253,-0.012601,l
-205214.7441,-14991.8524,-59928.0186,3059.6381,1340.106,0.82755,l
-204092.2819,-15999.7023,-75575.7374,7894.081,915.8208,0.75667,l
256970.6478,-7128.3656,19779.0881,3327.7563,-1586.018,-0.0063773,l
222012.1602,-2811.0684,28353.7971,3456.6317,-1666.2778,-0.047879,l
188640.5873,-3294.1036,26624.4256,3529.4783,-1282.0704,0.0017124,l
158126.8746,-10948.5563,4004.5861,5752.3149,210.5817,-0.23051,l
130244.8853,-15679.2457,-20821.7564,8200.1472,-536.5333,0.0016718,l
103918.0888,-14258.2674,-14904.4433,8279.8778,-280.3191,-0.13528,l
127855.018,-6154.7334,17229.6519,2873.5336,-528.7085,0.067946,l
98196.7946,-14147.362,-15302.1559,5146.5224,1659.7796,-0.13012,l
72297.5124,-16646.6249,-74560.4506,8263.0257,1328.011,-0.055766,l
-68373.0822,-3691.5402,13849.8678,14334.3388,1921.7083,-0.083291,l
-92732.2941,9166.3895,47409.9858,14570.3453,-133.5041,0.00099317,l
491864.2145,-17298.1537,2638.3885,-1775.1505,-2605.9434,-0.33291,l
488410.0261,-18094.7042,1057.1399,-3010.507,-2631.0421,0.77531,l
478966.1606,-18379.8635,-198.3911,-3887.231,-3279.6409,0.43713,l
452077.8978,-17188.9121,1930.5272,-3424.2768,-2681.623,0.068057,l
409701.937,-15848.1849,3687.6168,-3401.3928,-2862.6028,0.057521,l
352960.1906,-15422.7083,1664.7322,-3691.7943,-2712.0022,-0.055058,l
290402.8315,-14236.4671,1606.0742,-4184.8574,-2779.2326,-0.23998,l
110084.204,-11573.383,-1569.1647,-1489.8056,-2592.599,-0.020631,l
41835.3982,-10705.3116,-3429.5115,-2081.1801,-2594.1971,-0.037049,l
-25154.9049,-10699.293,-9041.33,-2774.3979,-2450.0734,-0.25233,l
-53598.5811,-11580.3167,-15886.3552,-3154.8188,-2466.9025,-0.4251,l
371419.2847,-15765.22,1602.3736,-3570.1408,-2038.4744,0.040054,l
334735.613,-13428.309,6847.07,-3812.57,-2530.4926,0.28945,l
284581.615,-11855.9022,8901.9776,-4221.0692,-3021.3232,-0.31825,l
248613.157,-11978.8747,6513.627,-4663.4218,-2666.8177,-0.99647,l
222317.3818,-17148.1411,-22185.4213,-3171.8126,1265.3812,0.27601,l
193296.6676,-17640.9365,-48182.5473,-1169.9628,726.3847,-0.38703,l
167959.9943,-5270.5943,20453.3443,-1659.4531,8092.2,-0.23551,l
147178.0782,42044.8852,93436.0133,-1334.3249,652.6181,-0.32456,l
149500.9976,-17328.5344,-33835.7377,8116.067,-1133.6993,0.028659,l
123133.9671,-12427.5207,-4482.1211,8158.801,1152.5648,0.0032154,l
-52407.5385,-2213.1102,19701.6863,14442.8172,-1341.7086,-0.038437,l
-75548.4236,-3954.3042,12847.8631,14499.1278,-637.824,-0.061251,l
-143039.8993,8025.9452,43053.7169,-5001.3114,-1371.8286,0.012124,x
-6.3749,2500.3693,34464.4431,-3044.2066,-1053.1296,0.59211,x
110363.728,-17452.3839,-55369.8054,-1677.3212,473.2269,-0.019022,x
38936.7272,-16659.6822,-43329.259,-2273.0198,118.6377,-0.061245,x
-29815.7274,-16917.0111,-64344.0559,-2979.0022,383.9864,-0.17336,x
-80633.7633,-13537.3654,-31408.7117,-3721.1162,3246.724,-0.79829,x
-89452.0721,4884.7068,37114.7837,-3711.2411,-585.0565,-0.55124,x
409167.5126,7834.366,34611.6169,-1424.2556,11247.3771,0.49313,x
-452149.803,12024.9136,40429.0048,-627.7492,-678.6792,-0.0034806,x
-221613.2558,-9244.845,-20127.2658,7576.7517,-309.3627,-0.24581,x
-163609.2988,988.4185,22932.6086,2221.7371,894.6749,-0.71499,x
199609.7583,303648.7779,220833.2031,3106.4301,18028.4297,0.1634,x
164860.3429,-3982.8735,23191.465,2761.262,12779.1299,-0.061926,x
128491.1277,-11123.3854,987.7696,3264.4067,2181.8844,0.0094705,x
89894.3693,-6168.871,15019.9976,3191.327,2231.8397,0.0059729,x
53293.8466,-13821.2461,-17438.6233,3204.4839,-1510.3821,-0.32281,x
390266.8229,-17845.0858,-26125.84,-770.706,-383.6582,0.69537,x
-181073.462,-79.2698,18700.9472,1791.1977,551.5612,0.0026319,x
-540336.8206,-5626.8274,-31854.2559,-1579.5066,-1653.6637,-0.042233,x
-375320.6092,-10718.8159,-44649.6239,-3462.1778,-1363.8379,0.312,x
194069.4259,98400.0582,133265.9758,2431.3141,23128.2304,-0.11387,x
158219.0341,65237.2732,113759.6073,2147.666,27178.8646,-0.090611,x
124563.9091,-16144.9131,-26170.5919,3185.9064,2855.5279,0.046969,x
87946.1687,660.263,32506.5385,3101.9585,3877.7464,-0.084047,x
53044.4637,6406.3466,44325.6204,3041.4487,2706.5801,-0.10575,x
30014.138,-4377.9633,17265.2558,2921.7057,1057.5129,-0.96796,x
404448.5362,-18681.2009,-15846.448,1809.527,-1668.5357,0.036198,x
-3598.9574,-7884.1894,4051.6414,8623.5343,-1370.5887,0.10431,x
-11651.1429,-12112.8519,-14736.6785,8570.6908,-583.7045,0.070202,x
-86232.3355,-14260.3549,-35937.2138,8529.5897,-974.7718,-0.11463,x
-100227.0626,-15298.8359,-47182.6477,8468.2923,-273.6103,-0.0049452,x
212004.1435,-5208.3934,22929.0903,2769.7925,-1577.5489,-0.18032,x
319174.6709,-5822.415,23421.2415,2329.0537,-2413.3985,-0.00032767,x
404917.1613,-8453.7983,18080.3829,1256.5817,-2428.2893,-0.004123,x
472302.2048,-15875.7428,5072.1801,-3697.8329,-163.1351,0.049262,x
439660.279,-18686.0975,-6930.7482,-3479.9109,-989.8133,0.063456,x
394114.6496,-18539.774,-12359.169,-3551.6915,-976.3342,0.0027684,x
338529.4931,-14595.5616,3211.4197,-4231.6221,-32.0917,-0.2405,x
290330.2519,-9251.7082,15795.063,-2738.7679,-1959.3472,-0.21587,x
247557.3238,-14711.3667,-3896.2938,-774.0051,-361.7852,0.16778,x
194303.1277,-17363.7358,-27585.5632,-997.9965,-1194.0066,-0.056834,x
81798.5604,-16285.6708,-64101.7484,-49.9581,26536.7133,-0.26687,x
31961.8291,21648.1975,71891.3515,3011.3702,2789.373,0.037549,x
-13236.2722,-7494.4106,4681.3367,2945.1834,-983.9948,-0.022689,x
-57432.8557,-8495.2773,-2385.5146,2669.8751,-1291.8396,-0.34032,x
-86837.3248,-7892.698,-2273.994,2404.7313,-1263.601,-0.7232,x
466871.5032,731006.8661,48086.7806,-2333.5822,7767.6113,0.5326,x
428349.9695,50282.1816,52852.4283,-4973.8581,31323.917,0.018465,x
-266945.3272,-7488.6306,-15629.4908,7968.3258,-644.9114,0.0073139,x
-510742.93,3292.5275,9034.6187,-4135.9259,-2213.4493,0.69852,x
120615.3858,-15222.1433,-18577.4355,8106.1197,-1893.2728,-0.054344,x
120443.9248,-13593.9144,-9649.088,8091.3209,-1559.68,-0.028145,x
118661.5562,-9029.2498,8191.2346,3205.5284,-2019.8397,2.2441,x
120821.0382,-15245.6986,-19464.8399,3118.4213,952.6628,-0.013512,x
122094.2478,-16306.8393,-72452.9962,3110.63,1824.6436,-0.037939,x
425011.4593,-18666.6149,-8599.6959,-3429.116,-1809.126,0.045699,x
375283.1439,-17927.9342,-8395.6155,-3622.4667,-1283.7164,-0.0087662,x
314118.37,-14137.8401,3360.8177,-4054.2795,-1353.0989,-0.085067,x
261276.8862,-10631.5103,11193.0853,-4455.4673,-2737.0178,-0.87817,x
318832.7031,-12434.5624,8861.2124,-4408.3134,-2463.1593,-0.0932,x
402300.0256,-12442.724,11362.8923,-3833.0901,-2533.6853,-0.038619,x
463515.2853,-15502.9821,5902.79,-3853.9598,-2392.1593,-0.00011642,x
507025.5633,-19015.0942,-1841.1102,-4573.0618,-1425.076,0.29641,x
498658.4257,-18530.6815,-5218.7728,-4188.9037,-1238.1337,0.24427,x
480984.979,-18992.6342,-5225.2912,-3700.4995,-2562.7756,0.062566,x
452468.4892,-18799.4785,-10601.7813,-3452.8517,-2279.8232,0.064882,x
411284.5015,-18616.717,-10481.1264,-3482.2496,-1238.5096,0.021005,x
357030.532,-15617.8715,1093.7382,-3723.7117,-1457.091,-0.010809,x
