1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71
0.20281,0.86965,-0.45863,0.58333,0.20281,1,-0.087912,0.71429,0.20281,0,-0.29487,0,4.62E-32,0.95094,0.049216,0.30787,1.65E-16,1.47E-15,0,0.59179,0.35251,0.95786,6.05E-32,4.14E-31,0,1,0.7477,1,0.87457,0.96714,0.81221,0.9011,9.14E-16,0.60428,1,0.67621,5.35E-31,1,0.38051,1,0.76487,0.64957,-0.60933,0.86507,0.18733,0.34028,-0.48156,0.737,0.14197,0.21034,-1,-0.093016,0.7563,0.57451,0.041133,0.57886,0.42045,0.3921,0.90911,0.033946,0.14168,0.27235,0.55173,0.018252,0.049396,1,0.0091619,1,0.16208,0.0016919,t
0.20281,0.18501,-0.55543,0.45139,0.20281,1,-0.20879,0.57143,0.20281,0,-0.29487,0,4.62E-32,0.28814,0.0040658,0.1363,7.81E-17,-3.97E-14,-2.65E-17,-0.058921,-0.25863,0.33056,1.01E-32,-3.28E-30,-5.83E-33,-0.015752,-0.20092,0.065998,0.79698,0.86242,0.74734,0.43514,1.37E-15,0.52231,-0.53521,-0.24991,6.42E-31,0.33063,-0.040676,-0.17088,0.63518,0.45805,-0.67247,0.16771,0.17071,0.20375,-0.45129,0.12133,0.10986,0.3085,-0.25764,-0.11265,0.034229,0.12222,0.041133,0.40173,0.20261,0.40422,0.056256,0.02828,0.046408,0.1939,0.026621,0.010563,0.074914,0.090361,0.011339,0.014567,0.012033,0.0016919,t
1,0,-0.087117,0.5,1,0,-0.010989,0.42857,1,0,-0.089744,0.5,0,0,0.0067476,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0.31815,0.35736,0.28061,0.19131,NaN,NaN,-0.68552,NaN,0,0,-0.044502,0,0.10122,0.20254,-0.042105,0,0.33601,0.25,-0.078405,0,0.6,0.0075894,0,-0.087117,0,0,1,0.010306,0.038235,0.0019195,0,0.11012,0.0625,0.0067711,0,0.3026,7.47E-05,0,0.0081627,0,0,1,t
1,0,-0.1074,0.5,1,0,-0.010989,0.42857,1,0,-0.089744,0.5,0,0,0.0036755,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0.36075,0.40052,0.3224,0.19847,NaN,NaN,0.46996,NaN,0,0,0.022935,0,0.13014,0.22966,-0.058857,0,0.381,0.25,-0.096658,0,0.6,0.011534,0,-0.1074,0,0,1,0.017,0.049107,0.0034859,0,0.14143,0.0625,0.0095834,0,0.3026,0.00013333,0,0.011553,0,0,1,t
1,0,-0.25766,0.83333,1,0,0.13187,0.71429,1,0,-0.20513,0.83333,0,0,0.10419,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0.94246,0.9556,0.93134,0.049204,NaN,NaN,-0.88072,NaN,0,0,-0.11394,0,0.88822,1,-0.3689,0,0.99536,0.69444,-0.38649,0,1,0.06639,0,-0.25766,0,0,1,0.78437,0.92656,0.23963,0,0.96068,0.48225,0.26947,0,0.84057,0.014473,0,0.11695,0,0,1,t
0.98311,0,-0.18645,0.8125,1,0,0.21978,0.71429,0.50335,0,-0.20513,0,0.038113,0,0.26278,0.051166,NaN,-0.30667,1,NaN,NaN,-0.27079,0,-0.18498,0.18368,0,0,-0.2663,0.96312,0.97437,0.95515,0.043765,-0.36638,NaN,0.84452,-0.30175,-0.047501,0,0.16364,-0.040091,0.92761,0.99638,-0.27279,0,1,0.66016,-0.27268,0,0.95853,0.034762,0,-0.1833,0,0,0.9665,0.855,0.96618,0.29801,0,1,0.48107,0.32088,0,0.83703,0.025873,0,0.13894,0,0,0.99406,t
0.58623,0.44744,0.007608,0.71806,1,1,0.21978,0.71429,0.20281,0,-0.17949,0,1,0.6297,0.15758,0.087878,-1,0.081592,0.60641,-0.1526,-0.26808,-0.11025,-1,0.19522,0.74771,-0.37548,-0.24721,-0.11003,0.96198,0.97437,0.91539,0.13951,0.52954,-0.72334,0.32618,0.097885,0.62789,-0.38328,0.087385,0.030431,0.9254,0.87951,0.011118,0.48957,0.5956,0.5156,0.0098334,0.46676,0.50514,5.79E-05,0.0085349,0.0044601,0.2002,0.8544,0.34367,0.87472,0.70439,0.031576,0.45438,0.50119,0.25209,0.03159,0.31395,0.30167,0.0050482,0.14568,0.01443,0.27123,1,0.26876,t
1,0,0.68103,0.5,1,0,1,0.42857,1,0,0.064103,0.5,0,0,1,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0.43244,0.48148,0.37659,0.36212,NaN,NaN,-0.91972,NaN,0,0,-1,0,0.18701,0.27531,0.4474,0,0.45672,0.25,0.61293,0,0.6,0.46381,0,0.68103,0,0,1,0.035582,0.071043,0.26432,0,0.20461,0.0625,0.50189,0,0.3026,0.43151,0,0.60504,0,0,1,t
1,0,0.007145,0.5,1,0,0.24176,0.42857,1,0,-0.26923,0.5,0,0,0.27883,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0.48533,0.52764,0.44281,0.24354,NaN,NaN,-0.91734,NaN,0,0,-0.43192,0,0.23554,0.30898,0.0052679,0,0.51257,0.25,0.0064305,0,0.6,5.11E-05,0,0.007145,0,0,1,0.055586,0.088797,0.055033,0,0.25574,0.0625,0.083579,0,0.3026,0.015298,0,0.10076,0,0,1,t
1,0,-0.34317,0.5,1,0,0.098901,0.42857,1,0,-0.26923,0.5,0,0,0.15891,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0.53189,0.57199,0.49244,0.22263,NaN,NaN,-0.70312,NaN,0,0,-0.23896,0,0.28291,0.33862,-0.27728,0,0.56175,0.25,-0.30885,0,0.6,0.11776,0,-0.34317,0,0,1,0.080011,0.10653,0.12075,0,0.30683,0.0625,0.15299,0,0.3026,0.03558,0,0.18444,0,0,1,t
