1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104
0.84408,0.11931,-0.23267,0.49968,1,0.91321,1,0.71429,0,0,-0.50358,0,0.52336,0.21973,0.13697,0.55838,-0.098119,0.033559,1,0.78015,-0.034495,0.068989,-0.045596,0.019039,1,0.58714,-0.03225,0.073935,0.67015,0.81801,0.000104,0.55226,0.34276,-0.72403,0.20087,0.61248,0.24468,-0.65805,0.087623,0.56875,0.64192,0.4581,-0.22768,0.10949,0.77511,0.2472,-0.17302,0.082707,0.53137,0.057545,-0.088675,-0.23266,0.016684,0.11811,0.75939,1,0.54261,0.55506,0.4663,0.80182,0.94581,0.65739,0.52217,0.45719,0.84398,0.85086,0.43526,0.37421,0.53854,0.71271,0.75522,0,-0.10907,0.34372,0.62397,-6.66E-16,-0.23376,-0.091182,0,0.2181,0.59079,0.49165,0.51782,0.53358,0.54615,0.048822,0.19727,-0.55218,-0.58336,-0.59494,0.40453,-0.16437,0.55236,0.56246,0.59495,0.58893,0.376,0.49356,0.31507,-0.28857,0.6155,0.3096,-0.23385,s
0.72908,0.25849,-0.21791,0.77167,1,0.79758,0.455,0.71429,1,0,-0.59032,0.66667,0.45263,0.2507,0.13753,0.16369,-0.5527,0.36932,0.56131,0.23402,0.19305,0.090924,-0.25513,0.19525,0.28263,0.18851,0.10438,0.052867,0.90329,0.93965,0.8936,0.41467,0.72928,0.61434,0.17127,0.94522,0.41952,0.51679,0.064872,0.41181,0.94633,0.77376,-0.23322,0.25946,0.73225,0.47839,-0.20305,0.22454,0.57515,0.040956,-0.146,-0.15272,0.063548,0.17935,0.45973,0.42378,0.27961,0.23194,0.30172,0.37854,0.49401,0.41753,0.26893,0.3646,0.49109,0.74275,0.47694,0.37381,0.75642,0.90487,6.48E-16,-2.06E-18,0.082564,-6.27E-17,0.018034,0,0,-0.45595,0,-0.0034266,0.68961,0.73183,0.62047,0.67657,0.67854,1,0.40118,-0.19794,-0.28807,-0.10851,-0.99163,-0.30713,0.37043,0.51304,0.15378,0.62836,0.11029,0.29071,0.58535,0.031689,0.31297,-0.040493,0.66384,l
0.79187,0.27954,-0.33872,0.79838,1,0.85895,0.38826,0.71429,1,0,-0.83953,0.73333,0.63828,0.29708,0.21609,0.20625,-0.52277,0.32013,0.31978,0.23886,-0.0054675,-0.23649,-0.31195,0.25192,0.21463,0.26255,-0.0036124,-0.19347,0.85952,0.93153,0.34376,0.53682,0.1128,0.62479,0.050041,0.82986,0.087672,0.65098,0.027033,0.46176,0.87621,0.77898,-0.35275,0.27304,0.77389,0.52368,-0.33394,0.25693,0.66092,0.1012,-0.25098,-0.26367,0.076005,0.21543,0.55458,0.53905,0.30692,0.33089,0.37964,0.46666,0.61447,0.44816,0.37516,0.44861,0.59202,0.81865,0.51897,0.47381,0.78464,0.87743,-3.17E-16,1.29E-16,0.35446,-3.07E-17,0.021161,0,0,-0.33998,0,0.004709,0.68547,0.73761,0.63603,0.66623,0.66191,0.26642,0.37713,-0.50266,-0.28955,-0.5109,-0.27095,-0.19135,0.51499,0.50685,0.51958,0.48349,0.11129,0.35922,0.36191,-0.22972,0.31692,-0.46486,0.1873,l
0.73718,0.34321,-0.31805,0.79236,1,0.88879,0.398,0.71429,1,0,-0.793,0,0.51944,0.45516,0.16746,0.17776,-0.51693,0.633,0.35496,0.2502,0.025572,-0.12863,-0.34444,0.39559,0.19953,0.29967,0.019415,-0.086004,0.83901,0.92076,0.85583,0.37941,0.55986,0.58314,0.11251,0.83809,0.33002,0.63226,0.044981,0.36397,0.86597,0.78274,-0.33535,0.33939,0.72941,0.535,-0.32278,0.32471,0.63335,0.092543,-0.30011,-0.23906,0.11883,0.25538,0.4985,0.45593,0.33409,0.3496,0.47979,0.45308,0.50108,0.47033,0.38215,0.54661,0.55415,0.75799,0.64205,0.41891,0.77705,0.84276,-3.06E-16,4.84E-19,-0.44551,0,-0.036896,0,-8.82E-17,-0.11189,0,0.00066349,0.65729,0.76198,0.6116,0.64461,0.63886,0.48293,0.21196,-0.53065,-0.25054,-0.30943,-0.55464,-0.10995,0.53564,0.52437,0.3298,0.55278,0.10088,0.39134,0.5345,0.016803,0.30705,-0.47661,0.13,l
0.83339,0.15089,-0.14694,0.74186,1,0.87695,0.401,0.71429,1,0,-1,0.73333,0.55473,0.18457,0.14796,0.28525,-0.4134,0.4961,0.13833,0.46066,0.18158,-0.012176,-0.18127,0.30116,0.10179,0.33025,0.11121,-0.0096935,0.88069,0.9652,0.21565,0.62966,0.024457,0.76143,-0.27558,0.87028,0.019192,0.67724,-0.13341,0.61677,0.84314,0.67976,-0.14372,0.13841,0.76488,0.41441,-0.12338,0.11811,0.59239,0.017456,-0.053868,-0.11034,0.020297,0.11217,0.563,0.68001,0.28839,0.36173,0.27628,0.44551,0.84578,0.45947,0.44749,0.35622,0.61668,0.84498,0.4019,0.38301,0.73656,0.90551,2.08E-16,7.02E-17,-0.48412,1.34E-16,-0.001597,0,-9.84E-17,0.34214,0,0.019073,0.74375,0.63726,0.63038,0.71254,0.71816,0.20601,0.40937,-0.70097,-0.45512,-0.72111,-0.072602,-0.25556,0.69924,0.57707,0.71918,0.60738,0.22647,0.49886,0.33883,-0.3947,0.46436,-0.29991,0.17072,l
0.79845,0.27387,-0.10808,0.74516,1,0.84258,1,0.71429,1,0,-0.67779,0.5,0.54976,0.3461,0.23575,0.18323,-0.51749,0.054565,-0.028119,0.28879,0.2067,-0.1314,-0.30932,0.041623,-0.016509,0.35785,0.13893,-0.10583,0.85579,0.96992,0.24666,0.54452,0.20943,0.57274,-0.16102,0.89724,0.15215,0.6487,-0.091503,0.47392,0.85553,0.71298,-0.11038,0.26231,0.76522,0.4493,-0.097951,0.23139,0.61261,0.010147,-0.077273,-0.083552,0.071849,0.2096,0.55534,0.65039,0.301,0.35949,0.38227,0.44711,0.75275,0.44626,0.41383,0.45865,0.5759,0.81421,0.55692,0.48057,0.73258,0.87487,-5.15E-16,-2.04E-18,0.27949,0,-0.033987,0,-8.58E-17,0.34933,0,0.0028688,0.69523,0.74099,0.5715,0.66942,0.67088,0.26726,0.35432,-0.55398,-0.32827,-0.6396,-0.27218,-0.18118,0.55969,0.52329,0.64075,0.56121,0.1173,0.43995,0.54761,-0.17946,0.33176,0.24628,0.33428,l
0.78523,0.21189,-0.27752,0.7183,1,0.87411,0.394,0.71429,1,0,-0.903,0,0.55626,0.25338,0.20971,0.3187,-0.45403,0.67797,0.22902,-1,0.40435,0.074671,-0.23358,0.49064,0.17837,-1,0.30669,0.074808,0.86167,0.9931,0.2737,0.64578,0.44411,0.58555,0.038421,0.86722,0.35344,0.61797,0.022425,0.6579,0.84607,0.67504,-0.27838,0.19934,0.73915,0.40727,-0.23651,0.16834,0.56652,0.065268,-0.14976,-0.20582,0.041956,0.15557,0.52394,0.65554,0.33761,0.45596,0.35748,0.43265,0.77779,0.51311,0.53808,0.43968,0.57128,0.80357,0.47415,0.4622,0.71684,0.89023,-1.32E-16,0,0.32414,-1.28E-16,-0.023104,0,0,0.48316,0,0.0082951,0.70812,0.69571,0.64626,0.68099,0.68663,0.30245,0.26646,-0.67579,-0.32338,-0.66843,-0.24333,-0.14554,0.6683,0.52985,0.66873,0.50346,0.15352,0.39194,0.49286,-0.1518,0.37676,-0.42368,0.047198,l
0.8428,0.27023,-0.30301,0.76181,1,0.78426,0.446,0.71429,1,0,-0.94637,0.63333,0.68222,0.30166,0.35278,0.25574,-0.5306,0.56848,0.14187,-0.25487,0.23561,0.04653,-0.32985,0.59094,0.10962,-0.36069,0.17467,0.05416,0.90037,0.94213,0.080716,0.6527,0.21319,0.48483,0.069176,1,0.1889,0.56129,0.052649,0.68321,0.89188,0.72226,-0.30662,0.25647,0.80035,0.44228,-0.26441,0.21983,0.62262,0.075119,-0.20133,-0.23287,0.065883,0.2056,0.58274,0.59233,0.29225,0.46733,0.30537,0.4752,0.72793,0.46007,0.57124,0.38904,0.64992,0.86694,0.52158,0.59559,0.75332,0.92523,-2.73E-16,0,0.25119,0,0.10242,0,-9.72E-17,-0.059263,0,-0.010389,0.73753,0.76955,0.67298,0.70745,0.71177,0.15663,0.58419,-0.69432,-0.38248,-0.64617,0.0042844,-0.32783,0.69275,0.5482,0.65055,0.5104,0.11424,0.23989,0.48261,-0.3482,0.32464,-0.15218,0.2614,l
0.78689,0.3873,-0.41403,0.75975,1,0.81832,0.76795,0.71429,1,0,-0.793,0.13333,0.52434,0.42452,0.25852,0.19373,-0.66239,0.45883,0.056094,-0.13599,0.39746,-0.063924,-0.42825,0.35795,0.033071,-0.19544,0.30422,-0.055438,0.87098,0.93416,0.45545,0.43188,0.38598,0.55348,0.090932,0.83207,0.24388,0.61832,0.048192,0.40247,0.88527,0.73908,-0.4299,0.37716,0.76675,0.46659,-0.38219,0.33329,0.61493,0.14877,-0.4182,-0.31512,0.14354,0.29182,0.53883,0.61782,0.36322,0.44614,0.3683,0.42159,0.71579,0.53905,0.51411,0.44233,0.54359,0.80131,0.62728,0.52228,0.74714,0.87719,-5.15E-16,4.08E-18,-0.47124,-6.23E-17,-0.050817,6.80E-17,-1.15E-17,-0.51936,0,0.095208,0.69426,0.81837,0.65829,0.67164,0.67256,0.50826,0.41997,-0.65585,-0.53424,-0.65002,-0.5252,-0.30394,0.65313,0.64069,0.65072,0.5925,0.080671,0.33039,0.61421,-0.20572,0.26709,-0.35143,0.19088,l
0.82641,0.41333,-0.47592,0.8122,1,0.83021,0.34705,0.71429,1,0,-1,0.86667,0.6589,0.45284,0.25104,0.19437,-0.65545,0.77474,0.38968,-0.39606,0.032516,-0.065211,-0.49062,0.66765,0.25798,-0.57932,0.025748,-0.055823,0.92375,0.96771,0.53926,0.46502,0.25605,0.56595,0.27918,0.87815,0.1882,0.67759,0.1513,0.44149,0.9103,0.76604,-0.47912,0.39025,0.78072,0.48746,-0.42934,0.34761,0.63113,0.1797,-0.46899,-0.34776,0.14946,0.299,0.54328,0.49117,0.25624,0.31738,0.38512,0.42037,0.62253,0.41601,0.4001,0.50599,0.59294,0.85039,0.64971,0.52177,0.79699,0.92835,0,0,-0.16758,6.82E-17,-0.045293,0,-2.00E-16,-0.33735,0,0.011541,0.75468,0.88927,0.72362,0.73264,0.73372,0.31059,0.31221,-0.57887,-0.25065,-0.57996,-0.27044,-0.13533,0.59067,0.52658,0.58949,0.51255,0.071813,0.35219,0.32661,-0.36033,0.25099,-0.49953,0.34466,l
0.85975,0.39368,-0.25486,0.75591,1,0.85984,0.39295,0.71429,1,0,-0.70537,0,0.60193,0.44448,0.18237,0.20756,-0.69722,0.11301,0.037844,0.34059,0.13101,-0.10109,-0.4942,0.07934,0.024745,0.42067,0.10621,-0.076221,0.84983,0.95624,0.21413,0.61515,-0.064134,0.57609,-0.22659,0.78987,-0.051819,0.78595,-0.12037,0.47197,0.86691,0.73802,-0.2656,0.38477,0.84079,0.4751,-0.24078,0.34672,0.6876,0.057985,-0.26917,-0.218,0.15256,0.33337,0.66163,0.70175,0.38353,0.35441,0.41574,0.49764,0.79039,0.55335,0.39704,0.48541,0.62378,0.87295,0.64151,0.43075,0.74445,0.87669,-2.51E-16,0,-0.16258,1.21E-16,-0.0060683,0,0,0.078447,1.03E-16,0.0050643,0.68717,0.80521,0.61143,0.65482,0.65405,0.23764,0.33347,-0.58473,-0.53084,-0.63094,-0.15504,-0.22503,0.58397,0.63688,0.63146,0.55968,0.080755,0.23505,0.63863,-0.35398,0.2671,-0.105,0.08167,l
0.70879,0.28763,-0.21185,0.77404,1,0.83005,0.36,0.71429,1,0,-0.555,0.66667,0.4548,0.34793,0.094775,0.17348,-0.49881,0.22401,0.4669,0.081701,0.13175,0.14481,-0.2719,0.098547,0.2426,0.064362,0.086397,0.071955,0.87751,0.94875,0.82331,0.4441,0.6875,0.48082,0.13795,0.90749,0.41026,0.49312,0.04489,0.42122,0.91879,0.77569,-0.2266,0.28854,0.71147,0.4952,-0.20372,0.25785,0.57701,0.039824,-0.16249,-0.1485,0.080951,0.1996,0.44701,0.43385,0.29886,0.20131,0.35479,0.37576,0.49159,0.43378,0.22687,0.41674,0.47383,0.72555,0.55987,0.31272,0.75934,0.88434,0,-9.99E-19,0.40048,-6.10E-17,-0.019557,0,1.79E-16,0.02833,0,0.0079031,0.67031,0.74067,0.60311,0.6602,0.65951,0.84756,0.51679,-0.39263,-0.22175,-0.077483,-1,-0.32411,0.42103,0.51279,0.12516,0.62546,0.10901,0.32276,0.56283,0.030149,0.31826,-0.14597,0.62116,l
0.79003,0.16878,-0.21465,0.77141,1,0.95316,0.53168,0.71429,1,0,-0.83532,0.6,0.60022,0.20377,0.12095,0.18477,-0.39169,0.37723,0.4645,0.43176,0.13625,0.091918,-0.18771,0.21537,0.28615,0.29405,0.070565,0.053249,0.86445,0.98205,0.2121,0.62744,0.31633,0.767,0.036719,0.86994,0.25776,0.71554,0.016044,0.49532,0.86581,0.73948,-0.21963,0.16197,0.75856,0.47758,-0.19975,0.14642,0.62237,0.039701,-0.093812,-0.16285,0.027067,0.12677,0.53924,0.70636,0.28043,0.32695,0.32538,0.4698,0.82427,0.41918,0.37948,0.39361,0.61012,0.81274,0.42319,0.35131,0.7576,0.89088,1.30E-16,-1.65E-16,0.4156,6.28E-17,0.0075731,0,9.23E-17,-0.41265,0,0.0022806,0.69892,0.63716,0.62007,0.67715,0.67652,0.21924,0.35749,-0.62947,-0.177,-0.678,-0.14457,-0.15967,0.62887,0.49011,0.67718,0.51613,0.24104,0.38159,0.60666,-0.1734,0.46597,-0.3406,0.70754,l
0.81814,0.50444,-0.26409,0.81396,1,0.81926,0.347,0.71429,1,0,-0.99389,0.76667,0.73253,0.57783,0.16591,0.21694,-0.66198,0.89342,0.32601,-0.14094,-0.11155,-0.12725,-0.59017,0.65996,0.2404,-0.18932,-0.10541,-0.093553,0.91177,0.98311,0.37705,0.5826,0.34438,0.32262,0.17981,0.89415,0.29873,0.48839,0.088669,0.53157,0.92551,0.79078,-0.27385,0.49059,0.79615,0.51092,-0.24916,0.44368,0.65347,0.057742,-0.33146,-0.19937,0.23231,0.377,0.55568,0.58095,0.3023,0.35269,0.42535,0.46035,0.70553,0.47028,0.42602,0.5355,0.62218,0.85141,0.7395,0.41243,0.8001,0.92872,6.75E-16,1.37E-16,-0.18842,-6.53E-17,-0.027248,0,-1.92E-16,-0.37961,0,0.01293,0.72682,0.90832,0.65659,0.70594,0.70491,0.26939,0.36103,-0.66818,-0.35648,-0.63461,-0.21128,-0.18207,0.66751,0.58702,0.63801,0.45713,0.05734,0.43114,0.34797,-0.26213,0.22354,-0.49252,0.30351,l
0.8468,0.32952,-0.44143,0.74924,1,0.95037,0.39005,0.71429,1,0,-0.76284,0.4,0.64106,0.39498,0.18429,0.31546,-0.58723,0.64535,0.571,0.043469,0.24025,-0.043266,-0.40493,0.47001,0.475,0.050877,0.22636,-0.040427,0.8515,0.93479,0.21129,0.65522,0.45672,0.72566,0.33283,0.86308,0.39304,0.96316,0.18344,0.65617,0.80029,0.67397,-0.42383,0.29673,0.76298,0.42919,-0.38008,0.2645,0.61725,0.15995,-0.35881,-0.34197,0.098284,0.25272,0.5902,0.64121,0.30921,0.33648,0.39323,0.42678,0.78545,0.48518,0.40996,0.49934,0.5818,0.86595,0.59926,0.45097,0.74557,0.8822,4.09E-16,8.64E-18,0.21732,-1.32E-16,0.039318,0,-2.42E-17,0.017494,-1.12E-16,-0.0052556,0.73605,0.81432,0.69658,0.70398,0.70612,0.26691,0.36719,-0.62169,-0.51894,-0.68048,-0.2529,-0.12222,0.62565,0.60321,0.67862,0.49612,0.11257,0.29244,0.30589,-0.25756,0.31443,-0.41587,0.14363,l
0.84529,0.41357,-0.45053,0.80778,1,0.83847,0.46395,0.71429,1,0,-1,0.7,0.77625,0.45745,0.27063,0.215,-0.62081,0.90055,0.13962,-0.14423,-0.0088358,0.0097749,-0.50694,0.8746,0.10551,-0.22016,-0.007396,0.0091373,0.90902,0.94177,0.3358,0.54718,0.079345,0.54645,0.3037,0.86126,0.068663,0.71329,0.18536,0.49399,0.89628,0.76229,-0.45381,0.39069,0.799,0.49026,-0.411,0.35172,0.6528,0.16374,-0.45168,-0.34238,0.15214,0.31114,0.57793,0.57442,0.28945,0.38506,0.38879,0.47978,0.71602,0.46218,0.47741,0.50239,0.66557,0.87906,0.65275,0.53705,0.79412,0.92287,0,0,-0.32205,-6.71E-17,0.0039095,0,0,0.30281,1.14E-16,1.98E-05,0.74678,0.8787,0.70904,0.72155,0.72165,0.26404,0.31988,-0.65688,-0.5178,-0.61951,-0.1507,-0.1636,0.661,0.58036,0.6251,0.46642,0.071367,0.35527,0.32669,-0.36806,0.25064,-0.48883,0.1562,l
0.87534,0.36935,-0.22554,0.77037,1,0.80889,0.40484,0.71429,0,0,-1,0,0.67727,0.38415,0.20066,0.28338,-0.68028,0.32053,0.078732,0.02779,-0.025132,-0.2106,-0.4755,0.25037,0.063804,0.033472,-0.022132,-0.19461,0.86466,0.97008,0.3358,0.64846,-0.095123,0.53947,-0.53107,0.83726,-0.083704,0.70249,-0.30385,0.60018,0.86088,0.7341,-0.2294,0.35233,0.8355,0.47335,-0.2083,0.31801,0.6844,0.043559,-0.21437,-0.18842,0.12881,0.30547,0.65791,0.68553,0.35368,0.38476,0.4199,0.53482,0.80494,0.53196,0.44935,0.51111,0.69886,0.89434,0.59683,0.44901,0.76325,0.89315,-6.53E-17,0,0.54967,0,-0.049749,0,0,-0.0041942,-1.07E-16,-0.0074068,0.71378,0.81573,0.62674,0.68073,0.68036,0.098801,0.2409,-0.63722,-0.48913,-0.6523,0.15445,-0.17101,0.63607,0.61102,0.65217,0.58774,0.082022,0.33052,0.38005,-0.51373,0.26734,-0.25113,0.0016619,l
0.77857,0.36191,-0.31829,0.77038,1,0.80416,0.35668,0.71429,1,0,-0.83095,0.53333,0.55697,0.39408,0.18143,0.19396,-0.61373,0.86008,0.50297,-0.062838,-0.058243,0.11431,-0.39401,0.57932,0.30581,-0.07289,-0.042979,0.083097,0.90168,0.95166,0.43974,0.51346,0.44642,0.47141,0.23615,0.95211,0.31699,0.55325,0.11432,0.50245,0.90999,0.74413,-0.32816,0.34995,0.75327,0.46013,-0.28575,0.30289,0.59172,0.084327,-0.28815,-0.22989,0.12022,0.25878,0.50592,0.53737,0.28616,0.3235,0.39784,0.42754,0.64913,0.4428,0.38868,0.49818,0.57476,0.79793,0.60282,0.43484,0.75725,0.91302,6.72E-16,4.26E-18,0.10675,6.50E-17,0.0047382,0,1.79E-16,0.036679,-2.20E-16,0.0020155,0.71798,0.82794,0.66595,0.69785,0.70079,0.26643,0.3186,-0.61625,-0.31389,-0.59628,-0.23289,-0.14632,0.61768,0.53486,0.60186,0.51985,0.084909,0.40841,0.56521,-0.19688,0.27444,-0.51805,0.52799,l
0.77464,0.37005,-0.23818,0.77652,1,0.81505,0.40795,0.71429,1,0,-0.94574,0,0.56166,0.38692,0.1429,0.39469,-0.62595,0.60582,0.31234,0.38025,0.14336,-0.10249,-0.39986,0.36367,0.27204,0.38789,0.14953,-0.094319,0.87354,0.9646,0.39017,0.5344,0.54185,0.57183,0.012408,0.83336,0.39417,0.67841,0.0054385,0.64001,0.88592,0.75375,-0.24677,0.35957,0.75315,0.48493,-0.22357,0.32381,0.61556,0.04898,-0.22869,-0.17754,0.13037,0.27308,0.51951,0.56234,0.36072,0.30449,0.33298,0.44383,0.65486,0.53809,0.35269,0.40197,0.5752,0.79511,0.5989,0.38223,0.77642,0.88975,3.89E-16,1.03E-17,0.24665,1.88E-16,-0.013138,0,-5.75E-18,-0.0020798,-1.06E-16,0.0057915,0.69557,0.81128,0.62564,0.67649,0.67588,0.27442,0.46408,-0.55598,-0.31443,-0.57366,-0.2773,-0.40534,0.56369,0.55365,0.57892,0.5282,0.077644,0.3937,0.63997,-0.23842,0.26222,-0.36919,-0.3538,l
0.78379,0.3054,-0.44539,0.77456,1,0.79837,0.37132,0.71429,1,0,-1,0,0.62639,0.33548,0.25388,0.21823,-0.53447,0.3831,0.14431,0.68657,0.26605,0.4244,-0.33574,0.32372,0.098699,0.86925,0.19214,0.38712,0.86176,0.96089,0.21621,0.58615,0.21965,0.57014,0.28002,0.77466,0.17672,0.65963,0.17133,0.46331,0.85953,0.73942,-0.45382,0.29185,0.74945,0.48099,-0.41572,0.26574,0.61934,0.17075,-0.35184,-0.33489,0.088524,0.22733,0.53021,0.59451,0.34041,0.33248,0.33034,0.45499,0.69446,0.50935,0.38629,0.40002,0.59149,0.81042,0.55251,0.52112,0.76284,0.88437,-2.60E-16,0,0.08825,1.89E-16,-0.020881,0,0,-0.41308,1.06E-16,0.010097,0.69866,0.77017,0.66792,0.67811,0.67696,0.26201,0.4815,-0.4982,-0.31118,-0.60101,-0.26123,-0.32277,0.51322,0.57418,0.60515,0.48595,0.10548,0.46841,0.76042,-0.12206,0.30753,-0.66707,0.026508,l
0.80673,0.23976,-0.2513,0.77231,1,0.80426,0.52695,0.71429,1,0,-0.72532,0.7,0.6354,0.27694,0.16994,0.22261,-0.47816,0.30448,-0.16647,0.47654,0.50817,-0.28498,-0.27486,0.212,-0.11582,0.44849,0.33677,-0.2148,0.82591,0.92869,0.21008,0.64736,0.099813,0.71878,-0.29779,0.80968,0.085,0.79405,-0.15666,0.51399,0.83832,0.75028,-0.26058,0.23316,0.78501,0.50776,-0.24834,0.22088,0.67492,0.057719,-0.16549,-0.20651,0.057933,0.19505,0.59644,0.67327,0.3286,0.37364,0.31557,0.4893,0.74065,0.46305,0.40882,0.35987,0.59903,0.831,0.49762,0.41621,0.761,0.85887,-7.34E-16,0,-0.10685,0,0.048895,0,0,0.26128,0,-0.020448,0.66706,0.68699,0.59776,0.64313,0.63853,0.24195,0.57196,-0.57488,-0.47885,-0.57111,-0.18364,-0.52619,0.57497,0.53742,0.57424,0.47159,0.12825,0.23771,0.39081,-0.1612,0.34594,-0.14898,0.19513,l
0.7263,0.098668,-0.32838,0.73731,1,0.37658,0.35663,0.71429,1,0,-1,0,0.53592,0.051735,0.19,0.17835,-0.42429,0.66114,-0.059134,-0.75958,0.24574,-0.51851,-0.096812,0.44703,-0.033819,-0.3267,0.063003,-0.36988,0.78718,0.87462,0.29815,0.33113,0.61543,-0.0011991,0.30715,0.56937,0.34424,-0.00040947,0.1222,0.23138,0.81327,0.72907,-0.34658,0.097667,0.71936,0.49423,-0.33085,0.092675,0.6195,0.10525,-0.095036,-0.25945,0.010478,0.077175,0.51628,0.81114,0.35169,0.34069,0.16195,0.45628,0.83553,0.46405,0.34905,0.17294,0.52306,0.75074,0.21456,0.44527,0.72479,0.79038,0.36414,5.81E-17,0.36751,0.37437,0.77345,-0.094211,0,-0.51499,9.38E-17,-0.076369,0.62085,0.48118,0.57876,0.60364,0.59884,0.48793,1,-0.42079,-0.46127,-0.65145,-0.67348,-1,0.43732,0.47237,0.64741,0.53895,0.15814,0.72895,0.46171,0.012623,0.38265,-0.92972,0.01275,l
0.77388,0.18932,-0.25325,0.75058,1,0.83837,0.304,0.71429,1,0,-1,1,0.52168,0.20875,0.19624,0.12708,-0.45172,0.55789,0.64805,0.34479,0.38081,0.13217,-0.20427,0.37824,0.30866,0.30274,0.16555,0.080881,0.81969,0.95423,0.35343,0.58089,0.58446,0.68131,-0.0096129,0.94777,0.42721,0.61899,-0.0051479,0.4306,0.8033,0.70402,-0.25354,0.17776,0.72706,0.46656,-0.23662,0.1649,0.61212,0.057024,-0.12811,-0.19421,0.035141,0.14373,0.53393,0.68291,0.25607,0.41449,0.28275,0.4808,0.77224,0.37092,0.46619,0.33145,0.60508,0.78977,0.43008,0.44604,0.73382,0.8465,-3.77E-16,1.46E-16,0.36612,-6.08E-17,0.045895,0,8.38E-17,0.088859,0,-0.0095582,0.67843,0.6491,0.61322,0.65653,0.65431,0.24461,0.6046,-0.59625,-0.26176,-0.65784,-0.20562,-0.54577,0.60132,0.41651,0.65691,0.56038,0.175,0.69339,0.93448,-0.15137,0.40129,-0.8741,1,l
0.75317,0.21151,-0.15455,0.76158,1,0.72705,0.476,0.71429,1,0,-0.64121,0.43333,0.39371,0.20583,0.12944,0.15173,-0.56191,-0.011534,0.53404,0.037068,0.11405,-0.019715,-0.2192,-0.0055174,0.24146,0.026248,0.053797,-0.010707,0.76925,0.92018,0.30301,0.549,0.77624,0.45412,-0.086997,0.88071,0.47919,0.39828,-0.036784,0.42506,0.76042,0.72055,-0.15607,0.20032,0.71375,0.51628,-0.15748,0.20091,0.64969,0.022825,-0.093875,-0.12398,0.047141,0.16797,0.54357,0.73383,0.32074,0.37144,0.32292,0.40117,0.77205,0.43225,0.38868,0.35218,0.4697,0.7564,0.42954,0.35912,0.74601,0.79857,-1.17E-16,-4.64E-19,-0.19371,0,0.041216,0,-9.10E-18,0.21039,0,-0.058044,0.63559,0.64075,0.54592,0.61738,0.60922,0.34164,0.46552,-0.56617,-0.24418,-0.61445,-0.45393,-0.36935,0.5644,0.48386,0.61341,0.749,0.14331,0.29322,0.73295,-0.078581,0.3608,-0.085278,0.72088,l
0.76995,0.16902,-0.24193,0.70374,1,0.55758,0.36342,0.71429,1,0,-0.55953,0,0.40194,0.13216,0.10724,0.24365,-0.57309,0.43266,0.0032084,0.238,0.025916,0.39228,-0.181,0.19034,0.0018573,0.12292,0.012412,0.24573,0.82629,0.86307,0.27478,0.4512,0.17423,0.090317,0.3255,0.99056,0.098519,0.057542,0.11356,0.54921,0.82606,0.67337,-0.24708,0.1619,0.73793,0.41506,-0.21447,0.13969,0.57784,0.052664,-0.11057,-0.1868,0.028345,0.1292,0.53485,0.75344,0.33484,0.2704,0.28475,0.41991,0.84192,0.47928,0.30053,0.32985,0.5222,0.7721,0.34413,0.33408,0.69777,0.83879,0.15617,7.88E-18,0.067803,0.13538,0.019726,0,0,0.075831,0.6029,0.076393,0.67111,0.6197,0.60387,0.64454,0.64772,0.29956,0.32143,-0.50565,-0.48854,-0.66783,-0.31619,-0.30824,0.51362,0.5245,0.66615,0.69451,0.15366,0.30111,0.51333,-0.37531,0.37354,-0.25334,0.16117,l
0.79943,0.17119,-0.15121,0.79343,1,0.66658,0.647,0.71429,1,0,-0.99489,0,0.47113,0.18151,0.32436,0.29856,-0.48334,0.67147,-0.2266,0.19421,0.52124,-0.57986,-0.19369,0.55619,-0.15721,0.20443,0.32387,-0.69928,0.81134,0.98909,0.30044,0.63021,0.13452,0.50037,-0.15588,0.75569,0.097326,0.44154,-0.11178,0.54816,0.78938,0.73884,-0.15029,0.15957,0.74565,0.52292,-0.14979,0.15809,0.67043,0.020389,-0.06937,-0.12014,0.028817,0.13466,0.57148,0.81616,0.36915,0.47383,0.28294,0.44625,0.92018,0.53313,0.53135,0.33068,0.55992,0.80604,0.40052,0.56446,0.78597,0.8443,-0.15757,-1.13E-16,0.17033,-0.1366,-0.1388,0,7.24E-17,0.17315,0,-0.016211,0.68012,0.62608,0.57934,0.65932,0.65194,0.23318,0.80877,-0.60906,-0.5655,-0.70498,-0.18377,-0.69032,0.6096,0.56682,0.70238,0.6364,0.17636,0.32473,0.34495,-0.44262,0.40825,-0.23569,0.090113,l
